epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_RMSE,val_loss
3,5299,,0.007700434885919094,,,
3,5349,,0.009293438866734505,,,
3,5399,,0.008567196317017078,,,
3,5449,,0.009650161489844322,,,
3,5499,,0.009203305467963219,,,
3,5549,,0.008870990946888924,,,
3,5599,,0.009540236555039883,,,
3,5649,,0.00952083058655262,,,
3,5699,,0.007808182388544083,,,
3,5749,,0.008818880654871464,,,
3,5799,,0.008780896663665771,,,
3,5849,,0.009058834984898567,,,
3,5899,,0.010747700929641724,,,
3,5949,,0.008132357150316238,,,
3,5999,,0.0087879728525877,,,
3,6049,,0.008762168698012829,,,
3,6099,,0.007629605941474438,,,
3,6149,,0.010085366666316986,,,
3,6199,,0.007894134148955345,,,
3,6249,,0.008169649168848991,,,
3,6299,,0.008796927519142628,,,
3,6349,,0.009247884154319763,,,
3,6399,,0.00912879966199398,,,
3,6449,,0.008284113369882107,,,
3,6499,,0.0085939671844244,,,
3,6549,,0.008590994402766228,,,
3,6599,,0.008692217990756035,,,
3,6649,,0.00939384289085865,,,
3,6699,,0.009022483602166176,,,
3,6749,,0.010156619362533092,,,
3,6799,,0.009897125884890556,,,
3,6849,,0.00829913280904293,,,
3,6899,,0.009465829469263554,,,
3,6949,,0.008457116782665253,,,
3,6999,,0.00849680695682764,,,
3,7007,,,0.014424633234739304,0.01950971782207489,0.0094044990837574
3,7007,0.008913882076740265,,,,
4,7049,,0.009068913757801056,,,
4,7099,,0.010117228142917156,,,
4,7149,,0.008346466347575188,,,
4,7199,,0.008729386143386364,,,
4,7249,,0.00861429888755083,,,
4,7299,,0.009360985830426216,,,
4,7349,,0.00807404238730669,,,
4,7399,,0.009003870189189911,,,
4,7449,,0.007728799246251583,,,
4,7499,,0.009402206167578697,,,
4,7549,,0.009429508820176125,,,
4,7599,,0.009260120801627636,,,
4,7649,,0.00836719386279583,,,
4,7699,,0.008357156999409199,,,
4,7749,,0.008558966219425201,,,
4,7799,,0.008071474730968475,,,
4,7849,,0.008373542688786983,,,
4,7899,,0.007794027682393789,,,
4,7949,,0.008320081047713757,,,
4,7999,,0.008603403344750404,,,
4,8049,,0.00888090766966343,,,
4,8099,,0.007518531288951635,,,
4,8149,,0.008266066201031208,,,
4,8199,,0.008599793538451195,,,
4,8249,,0.008600948378443718,,,
4,8299,,0.007674969732761383,,,
4,8349,,0.00850080419331789,,,
4,8399,,0.007413619663566351,,,
4,8449,,0.00835494976490736,,,
4,8499,,0.007612754590809345,,,
4,8549,,0.006759373936802149,,,
4,8599,,0.009276123717427254,,,
4,8649,,0.007351708598434925,,,
4,8699,,0.008584508672356606,,,
4,8749,,0.008902090601623058,,,
4,8759,,,0.013666599057614803,0.01862647756934166,0.00895092636346817
4,8759,0.008418877609074116,,,,
5,8799,,0.007506719324737787,,,
5,8849,,0.0085025355219841,,,
5,8899,,0.008337078616023064,,,
5,8949,,0.007683663163334131,,,
5,8999,,0.009243186563253403,,,
5,9049,,0.008652043528854847,,,
5,9099,,0.006868250668048859,,,
5,9149,,0.008511179126799107,,,
5,9199,,0.008489610627293587,,,
5,9249,,0.008454826660454273,,,
5,9299,,0.007555620279163122,,,
5,9349,,0.008092870935797691,,,
5,9399,,0.008152998983860016,,,
5,9449,,0.008899306878447533,,,
5,9499,,0.007780755404382944,,,
5,9549,,0.008176008239388466,,,
5,9599,,0.00811929814517498,,,
5,9649,,0.007814623415470123,,,
5,9699,,0.008877088315784931,,,
5,9749,,0.006836562417447567,,,
5,9799,,0.00788193941116333,,,
5,9849,,0.008814690634608269,,,
5,9899,,0.00757611682638526,,,
5,9949,,0.007839638739824295,,,
5,9999,,0.007501915097236633,,,
5,10049,,0.007986280135810375,,,
5,10099,,0.007575402967631817,,,
5,10149,,0.00719414371997118,,,
5,10199,,0.007882101461291313,,,
5,10249,,0.006916050799190998,,,
5,10299,,0.008507859893143177,,,
5,10349,,0.007290109992027283,,,
5,10399,,0.00848587229847908,,,
5,10449,,0.008028517477214336,,,
5,10499,,0.007950193248689175,,,
5,10511,,,0.01328978594392538,0.01818503439426422,0.008733215741813183
5,10511,0.00803863164037466,,,,
6,10549,,0.007048682775348425,,,
6,10599,,0.007974277250468731,,,
6,10649,,0.00712480628862977,,,
6,10699,,0.007818651385605335,,,
6,10749,,0.007609611842781305,,,
6,10799,,0.008384519256651402,,,
6,10849,,0.00823442917317152,,,
6,10899,,0.00746088195592165,,,
6,10949,,0.007963623851537704,,,
6,10999,,0.008424624800682068,,,
6,11049,,0.007417687680572271,,,
6,11099,,0.0077321529388427734,,,
6,11149,,0.008240962401032448,,,
6,11199,,0.008363617584109306,,,
6,11249,,0.009190564975142479,,,
6,11299,,0.007454477250576019,,,
6,11349,,0.007917247712612152,,,
6,11399,,0.008487464860081673,,,
6,11449,,0.00761466845870018,,,
6,11499,,0.00831367913633585,,,
6,11549,,0.007455676794052124,,,
6,11599,,0.008236205205321312,,,
6,11649,,0.007952508516609669,,,
6,11699,,0.007507068105041981,,,
6,11749,,0.0078039453364908695,,,
6,11799,,0.007990248501300812,,,
6,11849,,0.006991627626121044,,,
6,11899,,0.008364235050976276,,,
6,11949,,0.007493938319385052,,,
6,11999,,0.008017944172024727,,,
6,12049,,0.0077681466937065125,,,
6,12099,,0.0072920797392725945,,,
6,12149,,0.007928570732474327,,,
6,12199,,0.007271897047758102,,,
6,12249,,0.00813120324164629,,,
6,12263,,,0.012737016193568707,0.01749368943274021,0.008406907320022583
6,12263,0.007723616901785135,,,,
7,12299,,0.007427635602653027,,,
7,12349,,0.006920352578163147,,,
7,12399,,0.008370673283934593,,,
7,12449,,0.006893739104270935,,,
7,12499,,0.007021850440651178,,,
7,12549,,0.007548874709755182,,,
7,12599,,0.007577747106552124,,,
7,12649,,0.007387526333332062,,,
7,12699,,0.007932599633932114,,,
7,12749,,0.008370301686227322,,,
7,12799,,0.007216028869152069,,,
7,12849,,0.00733073428273201,,,
7,12899,,0.007110521197319031,,,
7,12949,,0.0063716634176671505,,,
7,12999,,0.00762995844706893,,,
7,13049,,0.006618698127567768,,,
7,13099,,0.008034924045205116,,,
7,13149,,0.007832309231162071,,,
7,13199,,0.007796770893037319,,,
7,13249,,0.007623270153999329,,,
7,13299,,0.008013172075152397,,,
7,13349,,0.0065101622603833675,,,
7,13399,,0.006754611618816853,,,
7,13449,,0.0071422504261136055,,,
7,13499,,0.008189109154045582,,,
7,13549,,0.007318071089684963,,,
7,13599,,0.0067870779894292355,,,
7,13649,,0.007791397161781788,,,
7,13699,,0.007575079798698425,,,
7,13749,,0.007434658706188202,,,
7,13799,,0.006817814894020557,,,
7,13849,,0.007127782795578241,,,
7,13899,,0.007589717395603657,,,
7,13949,,0.006738540716469288,,,
7,13999,,0.006938907317817211,,,
7,14015,,,0.012421205639839172,0.017029842361807823,0.008205853402614594
7,14015,0.00749119883403182,,,,
8,14049,,0.007046986371278763,,,
8,14099,,0.00695399334654212,,,
8,14149,,0.007942033931612968,,,
8,14199,,0.00635230029001832,,,
8,14249,,0.007269671652466059,,,
8,14299,,0.007390715181827545,,,
8,14349,,0.007168370299041271,,,
8,14399,,0.0067342123948037624,,,
8,14449,,0.007423394825309515,,,
8,14499,,0.0076040467247366905,,,
8,14549,,0.0066672698594629765,,,
8,14599,,0.006945505738258362,,,
8,14649,,0.007885055616497993,,,
8,14699,,0.007641606032848358,,,
8,14749,,0.006483516655862331,,,
8,14799,,0.007055743131786585,,,
8,14849,,0.006498551461845636,,,
8,14899,,0.006502126809209585,,,
8,14949,,0.006583786569535732,,,
8,14999,,0.007674044463783503,,,
8,15049,,0.006519198417663574,,,
8,15099,,0.0075830877758562565,,,
8,15149,,0.006968601606786251,,,
8,15199,,0.008146197535097599,,,
8,15249,,0.006910125259310007,,,
8,15299,,0.007487557828426361,,,
8,15349,,0.008550732396543026,,,
8,15399,,0.007017801515758038,,,
8,15449,,0.006930922158062458,,,
8,15499,,0.007688878569751978,,,
8,15549,,0.00663192942738533,,,
8,15599,,0.006862235255539417,,,
8,15649,,0.00759506830945611,,,
8,15699,,0.0076597630977630615,,,
8,15749,,0.0064158253371715546,,,
8,15767,,,0.012116032652556896,0.01672169752418995,0.008051656186580658
8,15767,0.007267405278980732,,,,
9,15799,,0.006997875869274139,,,
9,15849,,0.007533843629062176,,,
9,15899,,0.007205009460449219,,,
9,15949,,0.007810037583112717,,,
9,15999,,0.006436230149120092,,,
9,16049,,0.007678873836994171,,,
9,16099,,0.007724441587924957,,,
9,16149,,0.006887562572956085,,,
9,16199,,0.0068269157782197,,,
9,16249,,0.0071367984637618065,,,
9,16299,,0.006429983768612146,,,
9,16349,,0.007672139909118414,,,
9,16399,,0.007080668117851019,,,
9,16449,,0.0067022936418652534,,,
9,16499,,0.006929156836122274,,,
9,16549,,0.006743132136762142,,,
9,16599,,0.007913167588412762,,,
9,16649,,0.007591511122882366,,,
9,16699,,0.00651982706040144,,,
9,16749,,0.0067050219513475895,,,
9,16799,,0.006490922532975674,,,
9,16849,,0.007909760810434818,,,
9,16899,,0.00747340451925993,,,
9,16949,,0.007243310566991568,,,
9,16999,,0.007345536258071661,,,
9,17049,,0.0070732356980443,,,
9,17099,,0.0064948066137731075,,,
9,17149,,0.0071618990041315556,,,
9,17199,,0.006813084241002798,,,
9,17249,,0.007445584982633591,,,
9,17299,,0.0067140450701117516,,,
9,17349,,0.007240544073283672,,,
9,17399,,0.007785344030708075,,,
9,17449,,0.007487280759960413,,,
9,17499,,0.006760614924132824,,,
9,17519,,,0.011836560443043709,0.016331134364008904,0.007893795147538185
9,17519,0.007081628777086735,,,,
10,17549,,0.007454672362655401,,,
10,17599,,0.006093300879001617,,,
10,17649,,0.00669769337400794,,,
10,17699,,0.0073577165603637695,,,
10,17749,,0.0068577006459236145,,,
10,17799,,0.006587563548237085,,,
10,17849,,0.007005383260548115,,,
10,17899,,0.006683251354843378,,,
10,17949,,0.006710754241794348,,,
10,17999,,0.0065566254779696465,,,
10,18049,,0.006899301894009113,,,
10,18099,,0.006115525495260954,,,
10,18149,,0.005882819648832083,,,
10,18199,,0.007075656205415726,,,
10,18249,,0.007112846709787846,,,
10,18299,,0.006373248994350433,,,
10,18349,,0.006851489655673504,,,
10,18399,,0.007122159004211426,,,
10,18449,,0.007288741413503885,,,
10,18499,,0.006763850804418325,,,
10,18549,,0.007141829933971167,,,
10,18599,,0.007250098045915365,,,
10,18649,,0.007404497358947992,,,
10,18699,,0.006527374032884836,,,
10,18749,,0.0074067143723368645,,,
10,18799,,0.006487051956355572,,,
10,18849,,0.007248063571751118,,,
10,18899,,0.00742562860250473,,,
10,18949,,0.007449358701705933,,,
10,18999,,0.007055759429931641,,,
10,19049,,0.006316466722637415,,,
10,19099,,0.007248798850923777,,,
10,19149,,0.007712215185165405,,,
10,19199,,0.006318733096122742,,,
10,19249,,0.005993950180709362,,,
10,19271,,,0.011537319049239159,0.015961991623044014,0.007688253652304411
10,19271,0.006906579714268446,,,,
11,19299,,0.005973107181489468,,,
11,19349,,0.006523831281810999,,,
11,19399,,0.006379985716193914,,,
11,19449,,0.006464232690632343,,,
11,19499,,0.006330074276775122,,,
11,19549,,0.007610213942825794,,,
11,19599,,0.0070813968777656555,,,
11,19649,,0.006713458802551031,,,
11,19699,,0.006415954791009426,,,
11,19749,,0.006023036781698465,,,
11,19799,,0.007003097794950008,,,
11,19849,,0.006661307066679001,,,
11,19899,,0.0058733513578772545,,,
11,19949,,0.00700347637757659,,,
11,19999,,0.006450064480304718,,,
11,20049,,0.006525115575641394,,,
11,20099,,0.006855708546936512,,,
11,20149,,0.006030797027051449,,,
11,20199,,0.007105873432010412,,,
11,20249,,0.00687019806355238,,,
11,20299,,0.00674057612195611,,,
11,20349,,0.006111021153628826,,,
11,20399,,0.00643360847607255,,,
11,20449,,0.006381806917488575,,,
11,20499,,0.006308254785835743,,,
11,20549,,0.00745686748996377,,,
11,20599,,0.007319122552871704,,,
11,20649,,0.00698207039386034,,,
11,20699,,0.006429878529161215,,,
11,20749,,0.007100993301719427,,,
11,20799,,0.007854936644434929,,,
11,20849,,0.007870028726756573,,,
11,20899,,0.0071346634067595005,,,
11,20949,,0.007349970750510693,,,
11,20999,,0.007791237439960241,,,
11,21023,,,0.011541579850018024,0.01596801169216633,0.007698581553995609
11,21023,0.0067938826978206635,,,,
12,21049,,0.006360874976962805,,,
12,21099,,0.006799329072237015,,,
12,21149,,0.007328619249165058,,,
12,21199,,0.006810619030147791,,,
12,21249,,0.006668961141258478,,,
12,21299,,0.006605143658816814,,,
12,21349,,0.0064835334196686745,,,
12,21399,,0.007009400520473719,,,
12,21449,,0.006258429493755102,,,
12,21499,,0.00702575733885169,,,
12,21549,,0.006651672534644604,,,
12,21599,,0.006824298296123743,,,
12,21649,,0.007411723490804434,,,
12,21699,,0.00791751779615879,,,
12,21749,,0.006972058210521936,,,
12,21799,,0.005901258438825607,,,
12,21849,,0.006234063766896725,,,
12,21899,,0.006061038002371788,,,
12,21949,,0.006144356913864613,,,
12,21999,,0.007413880433887243,,,
12,22049,,0.006140465848147869,,,
12,22099,,0.007178197614848614,,,
12,22149,,0.006205026526004076,,,
12,22199,,0.007959657348692417,,,
12,22249,,0.006275578401982784,,,
12,22299,,0.007193305995315313,,,
12,22349,,0.006465607322752476,,,
12,22399,,0.0065794335678219795,,,
12,22449,,0.007917177863419056,,,
12,22499,,0.0064779361709952354,,,
12,22549,,0.006839081645011902,,,
12,22599,,0.006388133857399225,,,
12,22649,,0.006195444613695145,,,
12,22699,,0.0063459002412855625,,,
12,22749,,0.0058794179931283,,,
12,22775,,,0.011155588552355766,0.015531079843640327,0.0074815163388848305
12,22775,0.006651249248534441,,,,
13,22799,,0.0061935861594974995,,,
13,22849,,0.0061706542037427425,,,
13,22899,,0.0069142235442996025,,,
13,22949,,0.006707631051540375,,,
13,22999,,0.0053467215038836,,,
13,23049,,0.006645566783845425,,,
13,23099,,0.006786351557821035,,,
13,23149,,0.007204176392406225,,,
13,23199,,0.0072089796885848045,,,
13,23249,,0.007230416871607304,,,
13,23299,,0.006352844648063183,,,
13,23349,,0.007204851601272821,,,
13,23399,,0.0061666034162044525,,,
13,23449,,0.0065553574822843075,,,
13,23499,,0.006766420789062977,,,
13,23549,,0.007056600414216518,,,
13,23599,,0.005807626526802778,,,
13,23649,,0.006394687108695507,,,
13,23699,,0.006163130979984999,,,
13,23749,,0.006165448576211929,,,
13,23799,,0.0065888999961316586,,,
13,23849,,0.006403113249689341,,,
13,23899,,0.005832907743752003,,,
13,23949,,0.006959354970604181,,,
13,23999,,0.00680073257535696,,,
13,24049,,0.005999415647238493,,,
13,24099,,0.006600134074687958,,,
13,24149,,0.007843670435249805,,,
13,24199,,0.006593490485101938,,,
13,24249,,0.00701198261231184,,,
13,24299,,0.006279167719185352,,,
13,24349,,0.006271746009588242,,,
13,24399,,0.006740658078342676,,,
13,24449,,0.006920823361724615,,,
13,24499,,0.006863117218017578,,,
13,24527,,,0.011052565649151802,0.015378988347947598,0.007406630087643862
13,24527,0.006524840369820595,,,,
14,24549,,0.007017813622951508,,,
14,24599,,0.0067751421593129635,,,
14,24649,,0.005458512343466282,,,
14,24699,,0.006062290631234646,,,
14,24749,,0.006501584313809872,,,
14,24799,,0.006444469094276428,,,
14,24849,,0.006641952786594629,,,
14,24899,,0.0065392195247113705,,,
14,24949,,0.006280556321144104,,,
14,24999,,0.006389119662344456,,,
14,25049,,0.006517560221254826,,,
14,25099,,0.00730584841221571,,,
14,25149,,0.006310498807579279,,,
14,25199,,0.006338716950267553,,,
14,25249,,0.0060699740424752235,,,
14,25299,,0.006695489399135113,,,
14,25349,,0.0056477440521121025,,,
14,25399,,0.00678620208054781,,,
14,25449,,0.006950017996132374,,,
14,25499,,0.006478802766650915,,,
14,25549,,0.006226855330169201,,,
14,25599,,0.006846112664788961,,,
14,25649,,0.006810535676777363,,,
14,25699,,0.006767952349036932,,,
14,25749,,0.006491410080343485,,,
14,25799,,0.007243290543556213,,,
14,25849,,0.0057471622712910175,,,
14,25899,,0.006999778561294079,,,
14,25949,,0.00632482161745429,,,
14,25999,,0.007166706025600433,,,
14,26049,,0.006152722053229809,,,
14,26099,,0.006663040723651648,,,
14,26149,,0.006432298570871353,,,
14,26199,,0.006809921469539404,,,
14,26249,,0.006094432435929775,,,
14,26279,,,0.010952145792543888,0.015299410559237003,0.007364219054579735
14,26279,0.006434254813939333,,,,
15,26299,,0.005772818811237812,,,
15,26349,,0.005796515382826328,,,
15,26399,,0.005826166365295649,,,
15,26449,,0.005785974208265543,,,
15,26499,,0.006296838633716106,,,
15,26549,,0.006988056004047394,,,
15,26599,,0.005886861588805914,,,
15,26649,,0.007630020380020142,,,
15,26699,,0.006798476912081242,,,
15,26749,,0.0068504223600029945,,,
15,26799,,0.0063837370835244656,,,
15,26849,,0.005517791956663132,,,
15,26899,,0.006203743629157543,,,
15,26949,,0.0057639628648757935,,,
15,26999,,0.0061011710204184055,,,
15,27049,,0.005989241413772106,,,
15,27099,,0.007138569839298725,,,
15,27149,,0.006354568991810083,,,
15,27199,,0.0066860392689704895,,,
15,27249,,0.0066000716760754585,,,
15,27299,,0.0061703938990831375,,,
15,27349,,0.006697922013700008,,,
15,27399,,0.00666567450389266,,,
15,27449,,0.006679121404886246,,,
15,27499,,0.006540101952850819,,,
15,27549,,0.0062061091884970665,,,
15,27599,,0.006113111041486263,,,
15,27649,,0.005672528874129057,,,
15,27699,,0.005191946402192116,,,
15,27749,,0.006032806821167469,,,
15,27799,,0.0059250229969620705,,,
15,27849,,0.006193696521222591,,,
15,27899,,0.0059999944642186165,,,
15,27949,,0.006530574057251215,,,
15,27999,,0.005792602896690369,,,
15,28031,,,0.010773023590445518,0.015033015049993992,0.007239443250000477
15,28031,0.006338050588965416,,,,
16,28049,,0.00592294055968523,,,
16,28099,,0.005958301480859518,,,
16,28149,,0.006226293742656708,,,
16,28199,,0.006546239368617535,,,
16,28249,,0.006090972572565079,,,
16,28299,,0.0067363642156124115,,,
16,28349,,0.006092713214457035,,,
16,28399,,0.0054701389744877815,,,
16,28449,,0.005865807179361582,,,
16,28499,,0.006230521947145462,,,
16,28549,,0.006398356053978205,,,
16,28599,,0.007501552347093821,,,
16,28649,,0.005748606286942959,,,
16,28699,,0.0058691231533885,,,
16,28749,,0.006613148842006922,,,
16,28799,,0.006541428156197071,,,
16,28849,,0.006272642407566309,,,
16,28899,,0.005720837507396936,,,
16,28949,,0.007128596305847168,,,
16,28999,,0.007202151231467724,,,
16,29049,,0.007423603441566229,,,
16,29099,,0.006518510170280933,,,
16,29149,,0.006976706441491842,,,
16,29199,,0.005725771654397249,,,
16,29249,,0.006056072656065226,,,
16,29299,,0.006188401021063328,,,
16,29349,,0.006198975257575512,,,
16,29399,,0.0065539442002773285,,,
16,29449,,0.00675375759601593,,,
16,29499,,0.005789824295789003,,,
16,29549,,0.0059117525815963745,,,
16,29599,,0.0057836431078612804,,,
16,29649,,0.005861806683242321,,,
16,29699,,0.006327962968498468,,,
16,29749,,0.006311462726444006,,,
16,29783,,,0.010512156412005424,0.01470886915922165,0.007063040975481272
16,29783,0.006255420856177807,,,,
17,29799,,0.006251283921301365,,,
17,29849,,0.006058561149984598,,,
17,29899,,0.0063352687284350395,,,
17,29949,,0.006401665508747101,,,
17,29999,,0.005780101288110018,,,
17,30049,,0.005723817273974419,,,
17,30099,,0.006823956035077572,,,
17,30149,,0.0063533843494951725,,,
17,30199,,0.005805910564959049,,,
17,30249,,0.005939812399446964,,,
17,30299,,0.005808565299957991,,,
17,30349,,0.006209328770637512,,,
17,30399,,0.006551544182002544,,,
17,30449,,0.007084759883582592,,,
17,30499,,0.006463799625635147,,,
17,30549,,0.0059714955277740955,,,
17,30599,,0.006003175396472216,,,
17,30649,,0.006368438713252544,,,
17,30699,,0.005569860804826021,,,
17,30749,,0.005942589603364468,,,
17,30799,,0.007082952652126551,,,
17,30849,,0.0065632895566523075,,,
17,30899,,0.006329099647700787,,,
17,30949,,0.006236229091882706,,,
17,30999,,0.005896768067032099,,,
17,31049,,0.006010465789586306,,,
17,31099,,0.0058458708226680756,,,
17,31149,,0.006361323408782482,,,
17,31199,,0.00522576505318284,,,
17,31249,,0.00655518751591444,,,
17,31299,,0.005799015052616596,,,
17,31349,,0.005797735881060362,,,
17,31399,,0.005800990853458643,,,
17,31449,,0.006491482257843018,,,
17,31499,,0.005318595562130213,,,
17,31535,,,0.01041409932076931,0.014586301520466805,0.007018286269158125
17,31535,0.006168487947434187,,,,
18,31549,,0.006167400628328323,,,
18,31599,,0.005496974103152752,,,
18,31649,,0.0056746588088572025,,,
18,31699,,0.00509681599214673,,,
18,31749,,0.00574111845344305,,,
18,31799,,0.0064461915753781796,,,
18,31849,,0.005958964582532644,,,
18,31899,,0.006185608915984631,,,
18,31949,,0.00623179879039526,,,
18,31999,,0.00617219740524888,,,
18,32049,,0.006471069063991308,,,
18,32099,,0.005879302509129047,,,
18,32149,,0.006232190877199173,,,
18,32199,,0.005640103481709957,,,
18,32249,,0.006072392221540213,,,
18,32299,,0.006017593201249838,,,
18,32349,,0.006440772674977779,,,
18,32399,,0.006432480178773403,,,
18,32449,,0.005610743071883917,,,
18,32499,,0.005881414748728275,,,
18,32549,,0.004987603984773159,,,
18,32599,,0.0062300898134708405,,,
18,32649,,0.006267447955906391,,,
18,32699,,0.0056558167561888695,,,
18,32749,,0.006762390024960041,,,
18,32799,,0.005690388381481171,,,
18,32849,,0.0058442638255655766,,,
18,32899,,0.005834840703755617,,,
18,32949,,0.005493161268532276,,,
18,32999,,0.005752188619226217,,,
18,33049,,0.005279055796563625,,,
18,33099,,0.0064668976701796055,,,
18,33149,,0.0056850360706448555,,,
18,33199,,0.005667049437761307,,,
18,33249,,0.006568958051502705,,,
18,33287,,,0.010315992869436741,0.014525549486279488,0.006976882461458445
18,33287,0.006105273496359587,,,,
19,33299,,0.006198955234140158,,,
19,33349,,0.006349855102598667,,,
19,33399,,0.005631583277136087,,,
19,33449,,0.005528939422219992,,,
19,33499,,0.005788288079202175,,,
19,33549,,0.005861292593181133,,,
19,33599,,0.005666270852088928,,,
19,33649,,0.0066796960309147835,,,
19,33699,,0.0059910244308412075,,,
19,33749,,0.006103280931711197,,,
19,33799,,0.005061199422925711,,,
19,33849,,0.005556799005717039,,,
19,33899,,0.005303432233631611,,,
19,33949,,0.006261942442506552,,,
19,33999,,0.007944677956402302,,,
19,34049,,0.005999343004077673,,,
19,34099,,0.006203069351613522,,,
19,34149,,0.005884329788386822,,,
19,34199,,0.006096665281802416,,,
19,34249,,0.005610556807368994,,,
19,34299,,0.005367485340684652,,,
19,34349,,0.006522154901176691,,,
19,34399,,0.005568706430494785,,,
19,34449,,0.007033621426671743,,,
19,34499,,0.006512344814836979,,,
19,34549,,0.00606503477320075,,,
19,34599,,0.00630022119730711,,,
19,34649,,0.005698962602764368,,,
19,34699,,0.006551757454872131,,,
19,34749,,0.005396260414272547,,,
19,34799,,0.006260891444981098,,,
19,34849,,0.005796265788376331,,,
19,34899,,0.005984500981867313,,,
19,34949,,0.005964498035609722,,,
19,34999,,0.006402035243809223,,,
19,35039,,,0.010296650230884552,0.01447098795324564,0.006951787043362856
19,35039,0.006024881266057491,,,,
20,35049,,0.0056207748129963875,,,
20,35099,,0.006066031754016876,,,
20,35149,,0.006205548532307148,,,
20,35199,,0.005584182683378458,,,
20,35249,,0.006101216189563274,,,
20,35299,,0.005623237229883671,,,
20,35349,,0.006376892328262329,,,
20,35399,,0.0065791429951786995,,,
20,35449,,0.00575849087908864,,,
20,35499,,0.0062726340256631374,,,
20,35549,,0.005580135155469179,,,
20,35599,,0.005752933211624622,,,
